Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME,Column A,CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE,CONTRIBUTION_DATE3,recipient_surname,CLIENT.INDUSTRY,ORIGINAL.CLIENT.NAME
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,3253,10301,2015-04-01,2015-06-30,2015-04-01,Hopkins for Chicago,1000.00,22753,Mary,Minaghan dba MKM Services,2015-07-08,2015-04-01,Hopkins,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,3288,10302,2015-04-01,2015-06-30,2015-04-02,Friends for Mary O'Connor,500.00,22753,Mary,Minaghan dba MKM Services,2015-07-08,2015-04-02,O'Connor,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,3412,10304,2015-04-01,2015-06-30,2015-06-23,Citizens for Ervin,250.00,22753,Mary,Minaghan dba MKM Services,2015-07-08,2015-06-23,Ervin,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,3860,11821,2015-07-01,2015-09-30,2015-09-21,"Citizens for Michael Scott, Jr.",250.00,22753,Mary,Minaghan dba MKM Services,2015-10-25,2015-09-21,Scott,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,3861,11822,2015-07-01,2015-09-30,2015-09-21,Citizens to Elect Emma Mitts,250.00,22753,Mary,Minaghan dba MKM Services,2015-10-25,2015-09-21,Mitts,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4089,12503,2015-10-01,2015-12-31,2015-10-22,Friends of Margaret Laurino,250.00,22753,Mary,Minaghan dba MKM Services,2016-01-11,2015-10-22,Laurino,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4092,12506,2015-10-01,2015-12-31,2015-12-10,Hopkins for Chicago,250.00,22753,Mary,Minaghan dba MKM Services,2016-01-11,2015-12-10,Hopkins,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4093,12502,2015-10-01,2015-12-31,2015-10-22,Citizens for Deb Mell,250.00,22753,Mary,Minaghan dba MKM Services,2016-01-11,2015-10-22,Mell,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4096,12504,2015-10-01,2015-12-31,2015-12-04,Citizens for Reilly,1500.00,22753,Mary,Minaghan dba MKM Services,2016-01-11,2015-12-04,Reilly,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4098,12507,2015-10-01,2015-12-31,2015-12-14,Friends of Carrie Austin,500.00,22753,Mary,Minaghan dba MKM Services,2016-01-11,2015-12-14,Austin,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4101,12505,2015-10-01,2015-12-31,2015-12-10,Citizens for Pat Dowell,250.00,22753,Mary,Minaghan dba MKM Services,2016-01-11,2015-12-10,Dowell,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,1004,8300,2014-10-01,2014-12-31,2014-11-20,Friends for Mary O'Connor,1000.00,20261,Mary,Minaghan dba MKM Services,2015-01-18,2014-11-20,O'Connor,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,1437,7266,2014-07-01,2014-09-30,2014-07-01,Hopkins for Chicago,1000.00,20261,Mary,Minaghan dba MKM Services,2014-10-13,2014-07-01,Hopkins,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,1438,7265,2014-07-01,2014-09-30,2014-07-23,Friends for Susanna Mendoza,250.00,20261,Mary,Minaghan dba MKM Services,2014-10-13,2014-07-23,Mendoza,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,1817,7264,2014-07-01,2014-09-30,2014-08-04,Friends of Jen Kramer,500.00,20261,Mary,Minaghan dba MKM Services,2014-10-13,2014-08-04,NA,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,2205,8303,2014-10-01,2014-12-31,2014-12-09,Citizens for Reilly,1500.00,20261,Mary,Minaghan dba MKM Services,2015-01-18,2014-12-09,Reilly,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,2206,8301,2014-10-01,2014-12-31,2014-11-18,Committee to Re-Elect Brookins,250.00,20261,Mary,Minaghan dba MKM Services,2015-01-18,2014-11-18,Brookins,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,2272,6881,2014-04-01,2014-06-30,2014-06-26,Citizens for Ervin,150.00,20261,Mary,Minaghan dba MKM Services,2014-07-25,2014-06-26,Ervin,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,241,8302,2014-10-01,2014-12-31,2014-12-08,Friends of Margaret Laurino,250.00,20261,Mary,Minaghan dba MKM Services,2015-01-18,2014-12-08,Laurino,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,284,6882,2014-04-01,2014-06-30,2014-05-08,Citizens for Carrie Austin,1000.00,20261,Mary,Minaghan dba MKM Services,2014-07-25,2014-05-08,Austin,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,621,8304,2014-10-01,2014-12-31,2014-12-15,Citizens for Cappleman,500.00,20261,Mary,Minaghan dba MKM Services,2015-01-18,2014-12-15,Cappleman,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2014,20261,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,622,8299,2014-10-01,2014-12-31,2014-11-17,Citizens for Ervin,250.00,20261,Mary,Minaghan dba MKM Services,2015-01-18,2014-11-17,Ervin,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,29707,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4633,13386,2016-01-01,2016-03-31,2016-03-10,Citizens for Emma Mitts,250.00,29707,Mary,Minaghan dba MKM Services,2016-04-16,2016-03-10,Mitts,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,29707,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4634,13385,2016-01-01,2016-03-31,2016-03-10,Citizens for Reboyras,150.00,29707,Mary,Minaghan dba MKM Services,2016-04-16,2016-03-10,Reboyras,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,29707,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4635,13382,2016-01-01,2016-03-31,2016-02-23,Citizens for Michelle Harris,500.00,29707,Mary,Minaghan dba MKM Services,2016-04-16,2016-02-23,Harris,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,29707,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4636,13383,2016-01-01,2016-03-31,2016-03-03,Friends of George Cardenas,250.00,29707,Mary,Minaghan dba MKM Services,2016-04-16,2016-03-03,Cardenas,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,29707,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4637,13381,2016-01-01,2016-03-31,2016-02-18,Citizens for Deb Mell,250.00,29707,Mary,Minaghan dba MKM Services,2016-04-16,2016-02-18,Mell,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,29707,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4638,13384,2016-01-01,2016-03-31,2016-03-04,Citizens for Carrie Austin,500.00,29707,Mary,Minaghan dba MKM Services,2016-04-16,2016-03-04,Austin,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,29707,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4901,14801,2016-04-01,2016-06-30,2016-05-24,Hopkins for Chicago,500.00,29707,Mary,Minaghan dba MKM Services,2016-07-17,2016-05-24,Hopkins,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4931,14922,2016-01-01,2016-03-31,2016-03-10,Citizens for Emma Mitts,250.00,35021,Mary,Minaghan dba MKM Services,2016-07-19,2016-03-10,Mitts,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4938,14923,2016-01-01,2016-03-31,2016-02-23,Citizens for Michelle Harris,500.00,35021,Mary,Minaghan dba MKM Services,2016-07-19,2016-02-23,Harris,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4940,14927,2016-01-01,2016-03-31,2016-03-03,Friends of George Cardenas,250.00,35021,Mary,Minaghan dba MKM Services,2016-07-19,2016-03-03,Cardenas,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4942,14928,2016-04-01,2016-06-30,2016-05-24,Hopkins for Chicago,500.00,35021,Mary,Minaghan dba MKM Services,2016-07-19,2016-05-24,Hopkins,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4944,14925,2016-01-01,2016-03-31,2016-03-04,Citizens for Carrie Austin,500.00,35021,Mary,Minaghan dba MKM Services,2016-07-19,2016-03-04,Austin,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4949,14926,2016-01-01,2016-03-31,2016-02-18,Citizens for Deb Mell,250.00,35021,Mary,Minaghan dba MKM Services,2016-07-19,2016-02-18,Mell,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4951,14924,2016-01-01,2016-03-31,2016-03-10,Citizens for Reboyras,150.00,35021,Mary,Minaghan dba MKM Services,2016-07-19,2016-03-10,Reboyras,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,5398,17170,2016-10-01,2016-12-31,2016-12-08,Citizens for Dowell,300.00,35021,Mary,Minaghan dba MKM Services,2017-01-05,2016-12-08,Dowell,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,5399,17168,2016-10-01,2016-12-31,2016-10-21,34th Ward Democratic Organization,500.00,35021,Mary,Minaghan dba MKM Services,2017-01-05,2016-10-21,Austin,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,5403,17169,2016-10-01,2016-12-31,2016-12-02,Citizens for Brendan Reilly,1500.00,35021,Mary,Minaghan dba MKM Services,2017-01-05,2016-12-02,Reilly,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,5405,17171,2016-10-01,2016-12-31,2016-12-20,Citizens to Re-Elect Emma Mitts,1000.00,35021,Mary,Minaghan dba MKM Services,2017-01-05,2016-12-20,Mitts,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35021,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,5409,17167,2016-10-01,2016-12-31,2016-10-03,8th Ward Democratic Organization,500.00,35021,Mary,Minaghan dba MKM Services,2017-01-05,2016-10-03,Harris,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35003,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4932,14908,2016-01-01,2016-03-31,2016-03-03,Friends of George Cardenas,250.00,35003,Mary,Minaghan dba MKM Services,2016-07-19,2016-03-03,Cardenas,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35003,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4937,14914,2016-04-01,2016-06-30,2016-05-24,Hopkins for Chicago,500.00,35003,Mary,Minaghan dba MKM Services,2016-07-19,2016-05-24,Hopkins,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35003,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4939,14911,2016-01-01,2016-03-31,2016-03-10,Citizens for Emma Mitts,250.00,35003,Mary,Minaghan dba MKM Services,2016-07-19,2016-03-10,Mitts,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35003,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4947,14913,2016-01-01,2016-03-31,2016-03-04,Citizens for Carrie Austin,500.00,35003,Mary,Minaghan dba MKM Services,2016-07-19,2016-03-04,Austin,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35003,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4950,14912,2016-01-01,2016-03-31,2016-02-18,Citizens for Deb Mell,250.00,35003,Mary,Minaghan dba MKM Services,2016-07-19,2016-02-18,Mell,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35003,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4953,14909,2016-01-01,2016-03-31,2016-02-23,Citizens for Michelle Harris,500.00,35003,Mary,Minaghan dba MKM Services,2016-07-19,2016-02-23,Harris,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2016,35003,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION,4955,14910,2016-01-01,2016-03-31,2016-03-10,Citizens for Reboyras,150.00,35003,Mary,Minaghan dba MKM Services,2016-07-19,2016-03-10,Reboyras,REAL ESTATE & CONSTRUCTION,CHICAGOLAND APARTMENT ASSOCIATION
2015,30410,4281,28841,Mr.,James,J,Banks,,Law Offices of Samuel V.P.Banks,LEE HARRIS,4202,12803,2015-01-01,2015-03-31,2015-01-28,Citizens for Anthony Beal,250.00,30410,James,Banks,2016-01-21,2015-01-28,NA,REAL ESTATE & CONSTRUCTION,LEE HARRIS
2015,30410,4281,28841,Mr.,James,J,Banks,,Law Offices of Samuel V.P.Banks,LEE HARRIS,4203,12802,2015-01-01,2015-03-31,2015-03-30,Friends for Patrick D. Thompson,500.00,30410,James,Banks,2016-01-21,2015-03-30,Thompson,REAL ESTATE & CONSTRUCTION,LEE HARRIS
2015,30410,4281,28841,Mr.,James,J,Banks,,Law Offices of Samuel V.P.Banks,LEE HARRIS,4204,12801,2015-01-01,2015-03-31,2015-02-10,Citizens for Garrido,200.00,30410,James,Banks,2016-01-21,2015-02-10,NA,REAL ESTATE & CONSTRUCTION,LEE HARRIS
2015,30410,4281,28841,Mr.,James,J,Banks,,Law Offices of Samuel V.P.Banks,LEE HARRIS,4205,12804,2015-01-01,2015-03-31,2015-02-19,Hopkins for Chicago,500.00,30410,James,Banks,2016-01-21,2015-02-19,Hopkins,REAL ESTATE & CONSTRUCTION,LEE HARRIS
2016,31924,12642,25123,Ms.,Mary,E,George,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",4606,13161,2016-01-01,2016-03-31,2016-03-12,Alderman Reilly,100.00,31924,Mary,George,2016-04-11,2016-03-12,Reilly,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,31921,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",4698,13681,2016-01-01,2016-03-31,2016-02-26,Citizens for Reilly,1000.00,31921,Langdon,Neal,2016-04-20,2016-02-26,Reilly,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,31921,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",4891,14782,2016-04-01,2016-06-30,2016-05-13,Friends of Margaret Laurino,750.00,31921,Langdon,Neal,2016-07-15,2016-05-13,Laurino,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,31921,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",4893,14783,2016-04-01,2016-06-30,2016-05-13,Friends of Roderick Sawyer,1000.00,31921,Langdon,Neal,2016-07-15,2016-05-13,Sawyer,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,31921,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",4899,14784,2016-04-01,2016-06-30,2016-05-13,Friends of Susan Sadlowski-Garza,500.00,31921,Langdon,Neal,2016-07-15,2016-05-13,NA,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,36483,12642,25123,Ms.,Mary,E,George,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5097,15701,2016-01-01,2016-03-31,2016-03-12,Alderman Reilly,100.00,36483,Mary,George,2016-10-05,2016-03-12,Reilly,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,36490,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5094,15711,2016-04-01,2016-06-30,2016-05-13,Friends of Susan Sadlowski-Garza,500.00,36490,Langdon,Neal,2016-10-05,2016-05-13,NA,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,36490,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5095,15710,2016-04-01,2016-06-30,2016-05-13,Friends of Margaret Laurino,750.00,36490,Langdon,Neal,2016-10-05,2016-05-13,Laurino,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,36490,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5096,15709,2016-04-01,2016-06-30,2016-05-13,Friends of Roderick Sawyer,1000.00,36490,Langdon,Neal,2016-10-05,2016-05-13,Sawyer,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,36490,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5098,15708,2016-01-01,2016-03-31,2016-02-26,Citizens for Reilly,1000.00,36490,Langdon,Neal,2016-10-05,2016-02-26,Reilly,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,40282,12642,25123,Ms.,Mary,E,George,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5531,17751,2016-01-01,2016-03-31,2016-03-12,Alderman Reilly,100.00,40282,Mary,George,2017-01-20,2016-03-12,Reilly,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,40287,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5520,17762,2016-04-01,2016-06-30,2016-05-13,Friends of Roderick Sawyer,1000.00,40287,Langdon,Neal,2017-01-20,2016-05-13,Sawyer,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,40287,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5522,17761,2016-04-01,2016-06-30,2016-05-13,Friends of Susan Sadlowski-Garza,500.00,40287,Langdon,Neal,2017-01-20,2016-05-13,NA,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,40287,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5527,17763,2016-01-01,2016-03-31,2016-02-26,Citizens for Reilly,1000.00,40287,Langdon,Neal,2017-01-20,2016-02-26,Reilly,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,40287,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5529,17760,2016-04-01,2016-06-30,2016-05-13,Friends of Margaret Laurino,750.00,40287,Langdon,Neal,2017-01-20,2016-05-13,Laurino,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,40287,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5550,17831,2016-10-01,2016-12-31,2016-12-06,Citizens for Pat Dowell,1250.00,40287,Langdon,Neal,2017-01-23,2016-12-06,Dowell,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2016,40287,12642,25123,Mr.,Langdon,D,Neal,,"Neal & Leroy, LLC","STRS L3 ACQ5, LLC",5554,17830,2016-10-01,2016-12-31,2016-12-02,Friends of Ed Burke,750.00,40287,Langdon,Neal,2017-01-23,2016-12-02,Burke,REAL ESTATE & CONSTRUCTION,"STRS L3 ACQ5, LLC"
2014,25384,10183,23704,Mr.,Joseph,P.,Gattuso,,Taft Stettinius & Hollister LLP,SLSS LLC,4333,9890,2014-07-01,2014-09-30,2014-08-28,Citizens to Elect John Arena,250.00,25384,Joseph,Gattuso,2015-06-11,2014-08-28,Arena,REAL ESTATE & CONSTRUCTION,SLSS LLC
2014,25384,10183,23704,Mr.,Joseph,P.,Gattuso,,Taft Stettinius & Hollister LLP,SLSS LLC,4376,9893,2014-10-01,2014-12-31,2014-10-16,Friends of Alderman Margaret Laurino,100.00,25384,Joseph,Gattuso,2015-06-11,2014-10-16,Laurino,REAL ESTATE & CONSTRUCTION,SLSS LLC
2014,25384,10183,23704,Mr.,Joseph,P.,Gattuso,,Taft Stettinius & Hollister LLP,SLSS LLC,4425,9888,2014-01-01,2014-03-31,2014-01-15,Citizens for Patrick J. O'Connor,100.00,25384,Joseph,Gattuso,2015-06-11,2014-01-15,O'Connor,REAL ESTATE & CONSTRUCTION,SLSS LLC
2014,25384,10183,23704,Mr.,Joseph,P.,Gattuso,,Taft Stettinius & Hollister LLP,SLSS LLC,4444,9887,2014-04-01,2014-06-30,2014-04-30,Friends for Will Burns,75.00,25384,Joseph,Gattuso,2015-06-11,2014-04-30,Burns,REAL ESTATE & CONSTRUCTION,SLSS LLC
2014,25384,10183,23704,Mr.,Joseph,P.,Gattuso,,Taft Stettinius & Hollister LLP,SLSS LLC,4454,9891,2014-10-01,2014-12-31,2014-10-29,Citizens for Patrick J. O'Connor,100.00,25384,Joseph,Gattuso,2015-06-11,2014-10-29,O'Connor,REAL ESTATE & CONSTRUCTION,SLSS LLC
